t,q_hip,i_hip,q_knee,i_knee,q_ankle,i_ankle,q_shoulder,i_shoulder,ax,ay,az,fx,fy,fz,mx,my,mz,fx0,fy0,fz0,mx0,my0,mz0
8.48,-0.123899,-1.937623,-0.474556,-0.629872,-0.388909,1.256981,0.0543,1.988171,-0.53429,-0.040891,0.03627,-4.488038,-0.343488,82.708666,-0.656918,-1.86117,-0.043376,-3.205742,-0.245348,59.077618,0.024535,-0.320574,0.0
8.5,-0.127771,-1.933596,-0.475801,-0.614666,-0.386382,1.269386,0.058275,1.98637,-0.536994,-0.043278,0.03528,-4.510746,-0.363536,82.700352,-0.65381,-1.864489,-0.043857,-3.221962,-0.259668,59.07168,0.025967,-0.322196,0.0
8.52,-0.131634,-1.929446,-0.477015,-0.599421,-0.383831,1.281709,0.062245,1.984442,-0.539643,-0.045663,0.03429,-4.533003,-0.383571,82.692034,-0.650705,-1.867741,-0.044334,-3.237859,-0.273979,59.065738,0.027398,-0.323786,0.0
8.54,-0.135488,-1.925172,-0.478199,-0.584137,-0.381255,1.293951,0.066212,1.982386,-0.542239,-0.048047,0.033299,-4.554807,-0.403592,82.683711,-0.647602,-1.870924,-0.044807,-3.253433,-0.28828,59.059793,0.028828,-0.325343,0.0
8.56,-0.139334,-1.920775,-0.479352,-0.568816,-0.378655,1.306109,0.070175,1.980204,-0.54478,-0.050428,0.032308,-4.576155,-0.423598,82.675383,-0.644501,-1.874038,-0.045276,-3.268682,-0.30257,59.053845,0.030257,-0.326868,0.0
8.58,-0.143171,-1.916255,-0.480474,-0.553459,-0.376031,1.318184,0.074133,1.977895,-0.547267,-0.052808,0.031316,-4.597046,-0.44359,82.667052,-0.641403,-1.877082,-0.04574,-3.283604,-0.31685,59.047894,0.031685,-0.32836,0.0
8.6,-0.146999,-1.911612,-0.481565,-0.538066,-0.373383,1.330175,0.078086,1.97546,-0.5497,-0.055186,0.030323,-4.617476,-0.463565,82.658716,-0.638306,-1.880057,-0.046201,-3.298197,-0.331118,59.04194,0.033112,-0.32982,0.0
8.62,-0.150818,-1.906847,-0.482626,-0.522639,-0.37071,1.342081,0.082035,1.972898,-0.552077,-0.057562,0.02933,-4.637445,-0.483524,82.650376,-0.635212,-1.882961,-0.046657,-3.312461,-0.345374,59.035983,0.034537,-0.331246,0.0
8.64,-0.154626,-1.90196,-0.483656,-0.507178,-0.368014,1.3539,0.085978,1.970209,-0.554399,-0.059936,0.028337,-4.656951,-0.503465,82.642032,-0.632121,-1.885796,-0.047109,-3.326393,-0.359618,59.030023,0.035962,-0.332639,0.0
8.66,-0.158425,-1.896951,-0.484655,-0.491685,-0.365295,1.365633,0.089916,1.967395,-0.556666,-0.062308,0.027343,-4.67599,-0.523389,82.633684,-0.629033,-1.88856,-0.047557,-3.339993,-0.373849,59.02406,0.037385,-0.333999,0.0
8.68,-0.162214,-1.891821,-0.485623,-0.476161,-0.362552,1.377279,0.093847,1.964455,-0.558876,-0.064678,0.026349,-4.694562,-0.543293,82.625333,-0.625947,-1.891253,-0.048,-3.353259,-0.388066,59.018095,0.038807,-0.335326,0.0
8.7,-0.165993,-1.886569,-0.486559,-0.460606,-0.359786,1.388836,0.097773,1.961389,-0.561032,-0.067045,0.025354,-4.712665,-0.563178,82.616978,-0.622864,-1.893875,-0.04844,-3.366189,-0.40227,59.012127,0.040227,-0.336619,0.0
8.72,-0.16976,-1.881197,-0.487465,-0.445021,-0.356997,1.400305,0.101693,1.958197,-0.563131,-0.06941,0.024359,-4.730296,-0.583042,82.608619,-0.619785,-1.896425,-0.048875,-3.378783,-0.416459,59.006157,0.041646,-0.337878,0.0
8.74,-0.173517,-1.875705,-0.48834,-0.429408,-0.354185,1.411684,0.105606,1.954881,-0.565173,-0.071772,0.023364,-4.747455,-0.602886,82.600258,-0.616708,-1.898904,-0.049305,-3.391039,-0.430633,59.000184,0.043063,-0.339104,0.0
8.76,-0.177263,-1.870092,-0.489183,-0.413768,-0.35135,1.422973,0.109512,1.951439,-0.567159,-0.074132,0.022368,-4.764138,-0.622708,82.591893,-0.613635,-1.901311,-0.049731,-3.402956,-0.444791,58.994209,0.044479,-0.340296,0.0
8.78,-0.180998,-1.86436,-0.489995,-0.398101,-0.348493,1.43417,0.113412,1.947872,-0.569089,-0.076489,0.021372,-4.780345,-0.642507,82.583525,-0.610565,-1.903646,-0.050153,-3.414532,-0.458934,58.988232,0.045893,-0.341453,0.0
8.8,-0.18472,-1.858508,-0.490775,-0.382409,-0.345613,1.445276,0.117304,1.94418,-0.570961,-0.078843,0.020376,-4.796074,-0.662283,82.575155,-0.607498,-1.905908,-0.05057,-3.425767,-0.47306,58.982253,0.047306,-0.342577,0.0
8.82,-0.188432,-1.852538,-0.491524,-0.366692,-0.342712,1.456289,0.121188,1.940365,-0.572777,-0.081195,0.019379,-4.811324,-0.682036,82.566781,-0.604436,-1.908097,-0.050983,-3.43666,-0.487169,58.976272,0.048717,-0.343666,0.0
8.84,-0.192131,-1.846449,-0.492242,-0.350951,-0.339788,1.467209,0.125065,1.936424,-0.574535,-0.083543,0.018382,-4.826092,-0.701764,82.558405,-0.601376,-1.910214,-0.051392,-3.447209,-0.50126,58.970289,0.050126,-0.344721,0.0
8.86,-0.195817,-1.840242,-0.492928,-0.335189,-0.336843,1.478035,0.128934,1.93236,-0.576235,-0.085889,0.017384,-4.840378,-0.721466,82.550027,-0.598321,-1.912258,-0.051796,-3.457413,-0.515333,58.964305,0.051533,-0.345741,0.0
8.88,-0.199491,-1.833917,-0.493583,-0.319404,-0.333876,1.488767,0.132794,1.928173,-0.577879,-0.088231,0.016386,-4.85418,-0.741143,82.541646,-0.59527,-1.914228,-0.052195,-3.467271,-0.529388,58.958318,0.052939,-0.346727,0.0
8.9,-0.203153,-1.827474,-0.494206,-0.3036,-0.330888,1.499403,0.136646,1.923862,-0.579464,-0.090571,0.015388,-4.867496,-0.760793,82.533263,-0.592222,-1.916125,-0.05259,-3.476783,-0.543424,58.952331,0.054342,-0.347678,0.0
8.92,-0.206801,-1.820915,-0.494797,-0.287776,-0.327879,1.509943,0.14049,1.919427,-0.580991,-0.092907,0.01439,-4.880326,-0.780416,82.524878,-0.589179,-1.917948,-0.05298,-3.485947,-0.55744,58.946341,0.055744,-0.348595,0.0
8.94,-0.210436,-1.814239,-0.495357,-0.271933,-0.324848,1.520387,0.144324,1.91487,-0.58246,-0.095239,0.013392,-4.892667,-0.80001,82.516491,-0.58614,-1.919697,-0.053366,-3.494762,-0.571436,58.940351,0.057144,-0.349476,0.0
8.96,-0.214058,-1.807447,-0.495885,-0.256073,-0.321797,1.530734,0.148149,1.910191,-0.583871,-0.097569,0.012393,-4.90452,-0.819576,82.508102,-0.583105,-1.921372,-0.053747,-3.503228,-0.585411,58.934358,0.058541,-0.350323,0.0
8.98,-0.217666,-1.80054,-0.496381,-0.240197,-0.318725,1.540982,0.151965,1.905389,-0.585224,-0.099894,0.011394,-4.915882,-0.839112,82.499711,-0.580075,-1.922972,-0.054123,-3.511344,-0.599366,58.928365,0.059937,-0.351134,0.0
9.0,-0.22126,-1.793517,-0.496846,-0.224305,-0.315633,1.551132,0.155771,1.900465,-0.586518,-0.102216,0.010395,-4.926752,-0.858618,82.491319,-0.577049,-1.924498,-0.054495,-3.519108,-0.613299,58.922371,0.06133,-0.351911,0.0
9.02,-0.22484,-1.786379,-0.497278,-0.208399,-0.312521,1.561182,0.159567,1.89542,-0.587753,-0.104535,0.009396,-4.937129,-0.878093,82.482926,-0.574028,-1.92595,-0.054862,-3.526521,-0.627209,58.916376,0.062721,-0.352652,0.0
9.04,-0.228406,-1.779127,-0.497679,-0.19248,-0.309389,1.571133,0.163352,1.890253,-0.58893,-0.10685,0.008397,-4.947013,-0.897537,82.474531,-0.571012,-1.927327,-0.055225,-3.533581,-0.641098,58.91038,0.06411,-0.353358,0.0
9.06,-0.231957,-1.771761,-0.498048,-0.176548,-0.306237,1.580983,0.167128,1.884965,-0.590048,-0.10916,0.007397,-4.956402,-0.916948,82.466136,-0.568,-1.928629,-0.055583,-3.540287,-0.654963,58.904383,0.065496,-0.354029,0.0
9.08,-0.235493,-1.764282,-0.498385,-0.160605,-0.303065,1.590732,0.170892,1.879557,-0.591107,-0.111467,0.006397,-4.965296,-0.936326,82.457739,-0.564994,-1.929855,-0.055936,-3.54664,-0.668804,58.898385,0.06688,-0.354664,0.0
9.1,-0.239014,-1.75669,-0.498691,-0.144652,-0.299874,1.600379,0.174646,1.874028,-0.592106,-0.11377,0.005398,-4.973693,-0.95567,82.449341,-0.561993,-1.931007,-0.056284,-3.552638,-0.682622,58.892386,0.068262,-0.355264,0.0
9.12,-0.242519,-1.748985,-0.498964,-0.128689,-0.296663,1.609924,0.178388,1.86838,-0.593047,-0.116069,0.004398,-4.981593,-0.97498,82.440943,-0.558997,-1.932083,-0.056628,-3.558281,-0.696415,58.886388,0.069641,-0.355828,0.0
9.14,-0.246009,-1.741169,-0.499205,-0.112718,-0.293434,1.619365,0.182119,1.862612,-0.593928,-0.118364,0.003398,-4.988994,-0.994255,82.432544,-0.556006,-1.933084,-0.056966,-3.563567,-0.710182,58.880388,0.071018,-0.356357,0.0
9.16,-0.249484,-1.733241,-0.499415,-0.09674,-0.290186,1.628703,0.185838,1.856724,-0.59475,-0.120654,0.002398,-4.995897,-1.013495,82.424144,-0.553021,-1.934009,-0.0573,-3.568498,-0.723925,58.874389,0.072392,-0.35685,0.0
9.18,-0.252942,-1.725202,-0.499592,-0.080756,-0.286919,1.637937,0.189546,1.850718,-0.595512,-0.12294,0.001398,-5.0023,-1.032697,82.415745,-0.550041,-1.934859,-0.05763,-3.573071,-0.737641,58.868389,0.073764,-0.357307,0.0
9.2,-0.256385,-1.717053,-0.499738,-0.064767,-0.283634,1.647066,0.193241,1.844593,-0.596215,-0.125222,0.000398,-5.008203,-1.051863,82.407345,-0.547067,-1.935633,-0.057954,-3.577288,-0.75133,58.862389,0.075133,-0.357729,0.0
9.22,-0.259811,-1.708794,-0.499851,-0.048773,-0.280331,1.656089,0.196924,1.838351,-0.596858,-0.127499,-0.000602,-5.013605,-1.07099,82.398945,-0.544098,-1.936331,-0.058274,-3.581146,-0.764993,58.856389,0.076499,-0.358115,0.0
9.24,-0.26322,-1.700425,-0.499933,-0.032776,-0.27701,1.665007,0.200595,1.83199,-0.597441,-0.129771,-0.001602,-5.018505,-1.090079,82.390545,-0.541136,-1.936953,-0.058588,-3.584647,-0.778628,58.850389,0.077863,-0.358465,0.0
9.26,-0.266612,-1.691948,-0.499982,-0.016778,-0.273671,1.673818,0.204252,1.825513,-0.597965,-0.132039,-0.002602,-5.022904,-1.109129,82.382145,-0.538179,-1.937499,-0.058898,-3.587789,-0.792235,58.844389,0.079224,-0.358779,0.0
9.28,-0.269987,-1.683362,-0.5,-0.000778,-0.270315,1.682522,0.207897,1.818918,-0.598429,-0.134302,-0.003602,-5.026801,-1.128139,82.373746,-0.535228,-1.937969,-0.059203,-3.590572,-0.805814,58.83839,0.080581,-0.359057,0.0
9.3,-0.273346,-1.674669,-0.499986,0.015222,-0.266941,1.691118,0.211528,1.812208,-0.598833,-0.136561,-0.004602,-5.030194,-1.147108,82.365347,-0.532284,-1.938363,-0.059503,-3.592996,-0.819363,58.832391,0.081936,-0.3593,0.0
9.32,-0.276686,-1.665868,-0.499939,0.031221,-0.26355,1.699606,0.215145,1.805381,-0.599177,-0.138814,-0.005601,-5.033085,-1.166036,82.356949,-0.529345,-1.938681,-0.059798,-3.595061,-0.832883,58.826392,0.083288,-0.359506,0.0
9.34,-0.280009,-1.656961,-0.499861,0.047218,-0.260143,1.707985,0.218749,1.798438,-0.599461,-0.141062,-0.006601,-5.035473,-1.184922,82.348551,-0.526414,-1.938922,-0.060089,-3.596766,-0.846373,58.820394,0.084637,-0.359677,0.0
9.36,-0.283314,-1.647948,-0.49975,0.063212,-0.256719,1.716255,0.222339,1.791381,-0.599685,-0.143305,-0.007601,-5.037357,-1.203766,82.340154,-0.523488,-1.939088,-0.060374,-3.598112,-0.859833,58.814396,0.085983,-0.359811,0.0
9.38,-0.286601,-1.638829,-0.499608,0.079201,-0.253278,1.724415,0.225915,1.784209,-0.59985,-0.145544,-0.0086,-5.038737,-1.222566,82.331759,-0.520569,-1.939177,-0.060654,-3.599098,-0.873261,58.808399,0.087326,-0.35991,0.0
9.4,-0.289869,-1.629606,-0.499433,0.095186,-0.249821,1.732464,0.229476,1.776923,-0.599954,-0.147776,-0.009599,-5.039613,-1.241322,82.323364,-0.517657,-1.939189,-0.06093,-3.599724,-0.886658,58.802403,0.088666,-0.359972,0.0
9.42,-0.293119,-1.620278,-0.499227,0.111165,-0.246348,1.740403,0.233022,1.769523,-0.599998,-0.150004,-0.010599,-5.039986,-1.260033,82.314971,-0.514752,-1.939126,-0.0612,-3.59999,-0.900024,58.796408,0.090002,-0.359999,0.0
9.44,-0.29635,-1.610846,-0.498989,0.127136,-0.242859,1.74823,0.236554,1.762009,-0.599983,-0.152226,-0.011598,-5.039854,-1.278699,82.30658,-0.511853,-1.938986,-0.061466,-3.599896,-0.913356,58.790414,0.091336,-0.35999,0.0
9.46,-0.299562,-1.601312,-0.498719,0.1431,-0.239355,1.755946,0.24007,1.754383,-0.599907,-0.154443,-0.012597,-5.039218,-1.297319,82.298189,-0.508962,-1.93877,-0.061726,-3.599442,-0.926656,58.784421,0.092666,-0.359944,0.0
9.48,-0.302755,-1.591674,-0.498416,0.159054,-0.235836,1.763549,0.243571,1.746645,-0.599771,-0.156654,-0.013595,-5.038079,-1.315892,82.289801,-0.506078,-1.938478,-0.061982,-3.598628,-0.939923,58.778429,0.093992,-0.359863,0.0
9.5,-0.305929,-1.581935,-0.498082,0.174998,-0.232301,1.771039,0.247057,1.738795,-0.599576,-0.158859,-0.014594,-5.036436,-1.334418,82.281414,-0.5032,-1.938109,-0.062233,-3.597454,-0.953156,58.772439,0.095316,-0.359745,0.0
9.52,-0.309083,-1.572095,-0.497716,0.190931,-0.228752,1.778416,0.250526,1.730834,-0.59932,-0.161059,-0.015592,-5.034289,-1.352896,82.27303,-0.50033,-1.937664,-0.062478,-3.595921,-0.966354,58.76645,0.096635,-0.359592,0.0
9.54,-0.312217,-1.562154,-0.497319,0.206851,-0.225188,1.785679,0.25398,1.722761,-0.599005,-0.163253,-0.01659,-5.031638,-1.371325,82.264647,-0.497468,-1.937143,-0.062719,-3.594027,-0.979518,58.760462,0.097952,-0.359403,0.0
9.56,-0.315332,-1.552113,-0.496889,0.222759,-0.221609,1.792828,0.257417,1.714579,-0.598629,-0.165441,-0.017587,-5.028485,-1.389704,82.256267,-0.494613,-1.936546,-0.062954,-3.591775,-0.992646,58.754476,0.099265,-0.359177,0.0
9.58,-0.318426,-1.541973,-0.496428,0.238652,-0.218016,1.799862,0.260838,1.706287,-0.598194,-0.167623,-0.018585,-5.024828,-1.408034,82.247889,-0.491765,-1.935872,-0.063185,-3.589163,-1.005739,58.748492,0.100574,-0.358916,0.0
9.6,-0.321499,-1.531734,-0.495934,0.25453,-0.21441,1.806781,0.264242,1.697886,-0.597699,-0.169799,-0.019582,-5.02067,-1.426313,82.239513,-0.488926,-1.935123,-0.06341,-3.586193,-1.018795,58.742509,0.10188,-0.358619,0.0
9.62,-0.324553,-1.521398,-0.495409,0.270391,-0.210789,1.813584,0.26763,1.689376,-0.597144,-0.171969,-0.020579,-5.016009,-1.444541,82.23114,-0.486094,-1.934298,-0.063631,-3.582863,-1.031815,58.736529,0.103181,-0.358286,0.0
9.64,-0.327585,-1.510963,-0.494853,0.286236,-0.207155,1.820271,0.271,1.680757,-0.596529,-0.174133,-0.021575,-5.010846,-1.462717,82.22277,-0.48327,-1.933396,-0.063846,-3.579176,-1.044798,58.73055,0.10448,-0.357918,0.0
9.66,-0.330596,-1.500432,-0.494265,0.302062,-0.203508,1.826842,0.274353,1.672032,-0.595855,-0.17629,-0.022571,-5.005183,-1.48084,82.214403,-0.480453,-1.932419,-0.064056,-3.57513,-1.057743,58.724574,0.105774,-0.357513,0.0
9.68,-0.333587,-1.489805,-0.493645,0.317868,-0.199848,1.833295,0.277688,1.663199,-0.595121,-0.178442,-0.023567,-4.999019,-1.498909,82.206039,-0.477646,-1.931366,-0.064262,-3.570728,-1.070649,58.718599,0.107065,-0.357073,0.0
9.7,-0.336555,-1.479083,-0.492993,0.333655,-0.196175,1.839632,0.281005,1.65426,-0.594328,-0.180586,-0.024562,-4.992355,-1.516925,82.197678,-0.474846,-1.930238,-0.064462,-3.565968,-1.083518,58.712627,0.108352,-0.356597,0.0
9.72,-0.339503,-1.468266,-0.49231,0.34942,-0.19249,1.84585,0.284305,1.645215,-0.593475,-0.182725,-0.025557,-4.985191,-1.534886,82.18932,-0.472054,-1.929034,-0.064657,-3.560851,-1.096347,58.706657,0.109635,-0.356085,0.0
9.74,-0.342428,-1.457355,-0.491595,0.365162,-0.188792,1.851951,0.287586,1.636065,-0.592563,-0.184856,-0.026552,-4.97753,-1.552792,82.180966,-0.469271,-1.927754,-0.064847,-3.555378,-1.109137,58.70069,0.110914,-0.355538,0.0
9.76,-0.345332,-1.446351,-0.490849,0.380881,-0.185082,1.857933,0.290849,1.62681,-0.591592,-0.186981,-0.027546,-4.96937,-1.570642,82.172615,-0.466497,-1.926399,-0.065032,-3.54955,-1.121887,58.694725,0.112189,-0.354955,0.0
9.78,-0.348214,-1.435254,-0.490072,0.396576,-0.18136,1.863796,0.294093,1.617451,-0.590561,-0.189099,-0.028539,-4.960714,-1.588435,82.164268,-0.463731,-1.924969,-0.065212,-3.543367,-1.134597,58.688763,0.11346,-0.354337,0.0
9.8,-0.351073,-1.424065,-0.489263,0.412246,-0.177627,1.86954,0.297319,1.607988,-0.589472,-0.191211,-0.029533,-4.951561,-1.606172,82.155925,-0.460973,-1.923464,-0.065387,-3.536829,-1.147265,58.682804,0.114727,-0.353683,0.0
9.82,-0.35391,-1.412786,-0.488423,0.427889,-0.173882,1.875164,0.300525,1.598422,-0.588323,-0.193315,-0.030525,-4.941914,-1.62385,82.147586,-0.458225,-1.921884,-0.065557,-3.529938,-1.159893,58.676847,0.115989,-0.352994,0.0
9.84,-0.356724,-1.401415,-0.487552,0.443504,-0.170126,1.880668,0.303712,1.588754,-0.587116,-0.195413,-0.031518,-4.931772,-1.64147,82.139251,-0.455485,-1.920229,-0.065722,-3.522694,-1.172479,58.670894,0.117248,-0.352269,0.0
9.86,-0.359516,-1.389956,-0.486649,0.459092,-0.166359,1.886052,0.30688,1.578985,-0.58585,-0.197504,-0.03251,-4.921137,-1.659031,82.13092,-0.452755,-1.9185,-0.065882,-3.515098,-1.185022,58.664943,0.118502,-0.35151,0.0
9.88,-0.362284,-1.378407,-0.485715,0.47465,-0.162582,1.891315,0.310028,1.569114,-0.584525,-0.199587,-0.033501,-4.91001,-1.676532,82.122594,-0.450033,-1.916696,-0.066036,-3.50715,-1.197523,58.658995,0.119752,-0.350715,0.0
9.9,-0.365029,-1.36677,-0.48475,0.490177,-0.158794,1.896457,0.313157,1.559143,-0.583142,-0.201663,-0.034491,-4.898391,-1.693973,82.114272,-0.447321,-1.914817,-0.066186,-3.498851,-1.209981,58.653051,0.120998,-0.349885,0.0
9.92,-0.367751,-1.355045,-0.483754,0.505673,-0.154996,1.901478,0.316265,1.549073,-0.5817,-0.203732,-0.035482,-4.886284,-1.711353,82.105954,-0.444618,-1.912865,-0.06633,-3.490203,-1.222395,58.64711,0.122239,-0.34902,0.0
9.94,-0.370449,-1.343234,-0.482728,0.521137,-0.151188,1.906377,0.319353,1.538903,-0.580201,-0.205794,-0.036471,-4.873687,-1.728671,82.097642,-0.441924,-1.910839,-0.06647,-3.481205,-1.234765,58.641173,0.123476,-0.34812,0.0
9.96,-0.373124,-1.331337,-0.48167,0.536567,-0.147371,1.911154,0.32242,1.528634,-0.578643,-0.207848,-0.03746,-4.860603,-1.745927,82.089334,-0.43924,-1.908739,-0.066604,-3.471859,-1.24709,58.635239,0.124709,-0.347186,0.0
9.98,-0.375775,-1.319354,-0.480581,0.551964,-0.143544,1.915809,0.325467,1.518268,-0.577028,-0.209895,-0.038449,-4.847033,-1.76312,82.081032,-0.436565,-1.906565,-0.066733,-3.462166,-1.259371,58.629308,0.125937,-0.346217,0.0
10.0,-0.378401,-1.307287,-0.479462,0.567324,-0.139708,1.920341,0.328493,1.507805,-0.575355,-0.211934,-0.039436,-4.832978,-1.780249,82.072734,-0.4339,-1.904319,-0.066858,-3.452127,-1.271607,58.623381,0.127161,-0.345213,0.0
10.02,-0.381004,-1.295137,-0.478312,0.582649,-0.135863,1.92475,0.331498,1.497245,-0.573624,-0.213966,-0.040424,-4.81844,-1.797315,82.064442,-0.431245,-1.901999,-0.066977,-3.441743,-1.283796,58.617458,0.12838,-0.344174,0.0
10.04,-0.383582,-1.282903,-0.477132,0.597936,-0.132009,1.929036,0.334482,1.486589,-0.571836,-0.21599,-0.04141,-4.803421,-1.814316,82.056155,-0.428599,-1.899606,-0.067091,-3.431015,-1.29594,58.611539,0.129594,-0.343101,0.0
10.06,-0.386135,-1.270588,-0.47592,0.613185,-0.128147,1.933198,0.337445,1.475838,-0.569991,-0.218006,-0.042396,-4.78792,-1.831251,82.047874,-0.425964,-1.89714,-0.0672,-3.419943,-1.308037,58.605624,0.130804,-0.341994,0.0
10.08,-0.388664,-1.258191,-0.474679,0.628395,-0.124276,1.937237,0.340386,1.464993,-0.568088,-0.220014,-0.043381,-4.771941,-1.848121,82.039599,-0.423338,-1.894603,-0.067304,-3.40853,-1.320086,58.599713,0.132009,-0.340853,0.0
10.1,-0.391168,-1.245713,-0.473407,0.643564,-0.120398,1.941152,0.343305,1.454054,-0.566129,-0.222015,-0.044366,-4.755485,-1.864924,82.031329,-0.420723,-1.891992,-0.067403,-3.396775,-1.332089,58.593806,0.133209,-0.339678,0.0
10.12,-0.393647,-1.233156,-0.472105,0.658692,-0.116512,1.944942,0.346202,1.443021,-0.564114,-0.224007,-0.045349,-4.738554,-1.88166,82.023065,-0.418118,-1.88931,-0.067497,-3.384681,-1.344043,58.587904,0.134404,-0.338468,0.0
10.14,-0.396101,-1.22052,-0.470772,0.673778,-0.112618,1.948608,0.349077,1.431897,-0.562041,-0.225991,-0.046332,-4.721148,-1.898328,82.014808,-0.415523,-1.886557,-0.067586,-3.372249,-1.355949,58.582005,0.135595,-0.337225,0.0
10.16,-0.398529,-1.207806,-0.46941,0.688821,-0.108717,1.95215,0.351929,1.420681,-0.559913,-0.227968,-0.047315,-4.70327,-1.914928,82.006556,-0.412939,-1.883732,-0.06767,-3.359479,-1.367806,58.576112,0.136781,-0.335948,0.0
10.18,-0.400932,-1.195015,-0.468017,0.70382,-0.10481,1.955566,0.354759,1.409374,-0.557729,-0.229936,-0.048296,-4.684922,-1.931459,81.998311,-0.410365,-1.880836,-0.067749,-3.346373,-1.379614,58.570222,0.137961,-0.334637,0.0
10.2,-0.403309,-1.182147,-0.466594,0.718774,-0.100895,1.958858,0.357567,1.397976,-0.555489,-0.231895,-0.049277,-4.666106,-1.94792,81.990073,-0.407801,-1.877869,-0.067823,-3.332933,-1.391372,58.564338,0.139137,-0.333293,0.0
10.22,-0.40566,-1.169203,-0.465142,0.733682,-0.096974,1.962023,0.360351,1.38649,-0.553193,-0.233847,-0.050257,-4.646823,-1.964312,81.981841,-0.405249,-1.874831,-0.067892,-3.319159,-1.40308,58.558458,0.140308,-0.331916,0.0
10.24,-0.407986,-1.156185,-0.46366,0.748543,-0.093047,1.965064,0.363113,1.374914,-0.550842,-0.23579,-0.051236,-4.627075,-1.980632,81.973616,-0.402707,-1.871723,-0.067955,-3.305054,-1.414737,58.552583,0.141474,-0.330505,0.0
10.26,-0.410285,-1.143092,-0.462148,0.763356,-0.089114,1.967978,0.365851,1.363251,-0.548436,-0.237724,-0.052215,-4.606865,-1.996881,81.965398,-0.400176,-1.868545,-0.068014,-3.290618,-1.426344,58.546713,0.142634,-0.329062,0.0
10.28,-0.412558,-1.129927,-0.460606,0.77812,-0.085175,1.970767,0.368565,1.3515,-0.545975,-0.23965,-0.053192,-4.586194,-2.013059,81.957186,-0.397656,-1.865298,-0.068068,-3.275853,-1.437899,58.540847,0.14379,-0.327585,0.0
10.3,-0.414805,-1.116689,-0.459035,0.792834,-0.081231,1.97343,0.371257,1.339663,-0.54346,-0.241567,-0.054169,-4.565064,-2.029164,81.948982,-0.395146,-1.861981,-0.068117,-3.26076,-1.449403,58.534987,0.14494,-0.326076,0.0
10.32,-0.417025,-1.10338,-0.457435,0.807498,-0.077282,1.975966,0.373924,1.32774,-0.54089,-0.243476,-0.055145,-4.543478,-2.045195,81.940786,-0.392649,-1.858595,-0.068161,-3.245341,-1.460854,58.529133,0.146085,-0.324534,0.0
10.34,-0.419218,-1.09,-0.455805,0.82211,-0.073327,1.978376,0.376568,1.315732,-0.538266,-0.245375,-0.05612,-4.521437,-2.061154,81.932596,-0.390162,-1.85514,-0.0682,-3.229598,-1.472253,58.523283,0.147225,-0.32296,0.0
10.36,-0.421385,-1.07655,-0.454146,0.836669,-0.069368,1.980659,0.379187,1.30364,-0.535589,-0.247266,-0.057094,-4.498944,-2.077038,81.924414,-0.387686,-1.851617,-0.068234,-3.213532,-1.483598,58.517439,0.14836,-0.321353,0.0
10.38,-0.423524,-1.063031,-0.452459,0.851175,-0.065405,1.982815,0.381782,1.291464,-0.532857,-0.249148,-0.058067,-4.476002,-2.092847,81.91624,-0.385222,-1.848027,-0.068264,-3.197144,-1.494891,58.5116,0.149489,-0.319714,0.0
10.4,-0.425637,-1.049445,-0.450742,0.865626,-0.061437,1.984845,0.384353,1.279206,-0.530073,-0.251022,-0.059039,-4.452611,-2.108581,81.908074,-0.38277,-1.844368,-0.068288,-3.180437,-1.506129,58.505767,0.150613,-0.318044,0.0
10.42,-0.427722,-1.035791,-0.448996,0.880022,-0.057465,1.986747,0.386899,1.266866,-0.527235,-0.252886,-0.06001,-4.428776,-2.124239,81.899915,-0.380329,-1.840642,-0.068307,-3.163411,-1.517313,58.49994,0.151731,-0.316341,0.0
10.44,-0.42978,-1.022071,-0.447222,0.894362,-0.05349,1.988522,0.38942,1.254445,-0.524345,-0.254741,-0.06098,-4.404498,-2.13982,81.891765,-0.377899,-1.836849,-0.068322,-3.14607,-1.528443,58.494118,0.152844,-0.314607,0.0
